client_rank,round,timestamp,cpu_time,cpu_freq_mhz,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load
6,49,2025-07-29 01:57:51,5069420.5600000005,2788.9028749999984,11136.34816,4062423572,18414558326,38991.0,0.07
7,49,2025-07-29 01:57:51,25804020.77,2832.6721093750025,11135.270912,29071604781,99261415796,38991.0,0.08
8,49,2025-07-29 01:57:51,39010198.78,2831.3198593750026,11132.645376,73005186711,69813985628,38991.0,0.0
9,49,2025-07-29 01:57:52,29005777.25,2820.5874062500015,11037.94176,195446259871,94825836514,38991.0,0.29
10,49,2025-07-29 01:57:51,11057760.440000001,2828.8092343750045,11104.3584,10340476601,33387717881,38991.0,0.3
1,50,2025-07-29 01:58:01,3781108.7800000003,2872.4372916666657,11307.081728,3862624004,17312000618,38991.0,0.0
2,50,2025-07-29 01:58:01,20213026.16,2688.8683958333354,11359.469568,30593072501,56109534914,38991.0,0.0
3,50,2025-07-29 01:58:01,9495749.49,2714.5465000000017,11321.475072,14204376289,35753739021,38991.0,0.0
4,50,2025-07-29 01:58:01,5438298.5,2727.2266458333347,11252.338688,3175712359,11906382085,38991.0,0.08
5,50,2025-07-29 01:58:01,5751475.48,2763.7749375000008,11251.789824,6405908393,17037663237,38991.0,0.14
6,50,2025-07-29 01:58:01,5069492.22,2809.7575624999986,11321.929728,4062457963,18414600052,38991.0,0.04
7,50,2025-07-29 01:58:01,25804049.02,2837.7162343750024,11335.827456,29071678216,99261502237,38991.0,0.1
8,50,2025-07-29 01:58:02,39010239.95,2866.3314375000023,11309.473792,73005219720,69814042503,38991.0,0.03
9,50,2025-07-29 01:58:01,29005810.93,2820.406687500001,11262.435328,195446326714,94825906380,38991.0,0.0
10,50,2025-07-29 01:58:01,11057794.23,2830.4586250000043,11305.672704,10340553007,33387804575,38991.0,0.22
